player_name,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,pos,player_tier
Payton Pritchard,Oregon,P12,31,88.8,120.6,28.4,56.3,60.08,2.3,11.6,31.6,16,115,140,0.821,128,250,0.512,88,212,0.415,0.1,2.5,30.3,Sr,02-Jun,3,6.88025,141.172,2.2,2020,47506,all,89.4,2.0235603,92,153,36,97,0.6013,0.3711,0,0,,26,100.303,96.8939,3.75208,193.577,8.38468,8.4833,-0.0986219,10.0406,36.5161,8.7003,1.34032,0.6774,3.6452,4.3226,5.5484,1.5161,0.0323,20.4839,Scoring PG,6
Quincy Pondexter,Washington,P10,36,80.4,123,25.2,54.7,60.82,10.3,15,11.2,12.8,187,226,0.827,227,413,0.55,18,51,0.353,1.8,2.2,48.7,Sr,06-Jun,20,5.83159,136.751,3.1,2010,3829,all,94,0.92646512,113,143,114,270,0.7902,0.4222,34,35,0.9714,26,95.2815,90.3543,4.03499,237.307,9.18086,6.61291,2.56795,9.62658,32.2778,7.5522,2.07438,2.9722,4.3889,7.3611,1.75,1.2778,0.5833,19.3056,Wing F,6
Ray McCallum,Detroit,Horz,31,93.2,116.4,24.4,52.4,56.57,4,13.3,23.5,12.8,138,193,0.715,158,290,0.545,39,123,0.317,1.7,3,46.7,Jr,01-Jun,3,5.39079,125.565,2.2,2013,17384,all,95,2.19042468,122,184,35,104,0.663,0.3365,23,23,1,36,101.748,101.013,3.22081,222.896,6.27909,5.70333,0.575761,7.06943,37.2903,6.07031,0.999121,1.3226,3.8387,5.1613,4.4516,1.9677,0.5806,18.4194,Combo G,6
Robert Sacre,Gonzaga,WCC,33,65.4,111.7,22.9,51.1,59.52,9.9,18.1,5.7,18.1,150,197,0.761,117,227,0.515,0,2,0,5.8,0.8,86,Sr,Jul-00,0,2.95167,116.848,3.3,2012,2747,all,65.2,0.400011,53,80,64,147,0.6625,0.4354,22,24,0.9167,60,93.459,91.1277,3.19885,171.815,4.18106,1.17504,3.00602,4.01842,26.2727,2.24699,1.77144,2.0303,4.2727,6.303,0.7273,0.3636,1.4242,11.6364,C,6
Romeo Langford,Indiana,B10,32,76.8,106,25.5,49.1,54.19,4.8,12.8,14.2,14.2,140,194,0.722,143,270,0.53,34,125,0.272,2.7,1.3,49.1,Fr,06-Jun,0,3.80753,120.175,2.2,2019,65891,all,98.8,1.10296474,91,138,52,132,0.6594,0.3939,10,14,0.7143,14,100.902,95.1026,4.02679,183.968,3.97252,2.67593,1.29659,5.06861,34.0625,3.95366,1.11495,1.4062,3.9688,5.375,2.3438,0.7812,0.8125,16.5,Wing G,6
Ryan Kelly,Duke,ACC,23,46.1,121.1,20.8,53.5,58.64,6.9,14.3,11,9.7,69,85,0.812,61,129,0.473,35,83,0.422,5.4,1.4,40.1,Sr,11-Jun,34,4.53064,129.13,3.3,2013,14133,all,97,1.65219998,22,40,39,88,0.55,0.4432,2,2,1,48,94.8199,88.6349,3.7335,129.644,10.0914,6.13751,3.95393,9.95268,28.8696,6.64774,3.30494,1.6087,3.6957,5.3043,1.6522,0.6957,1.6087,12.8696,Stretch 4,6
Saben Lee,Vanderbilt,SEC,32,81.4,108.4,29.7,53,58.02,2,11,32,18.1,155,206,0.752,161,293,0.549,39,121,0.322,0.9,2.7,49.8,Jr,02-Jun,0,4.48945,125.079,2.2,2020,50484,all,79.2,1.35351345,137,227,24,66,0.6035,0.3636,24,29,0.8276,38,106.691,102.531,2.80298,185.976,4.17965,4.42847,-0.24882,4.82781,32.8125,4.61274,0.215061,0.5625,2.9688,3.5312,4.1875,1.5312,0.2812,18.5625,Scoring PG,6
Sam Dekker,Wisconsin,B10,40,77,125.8,22.4,58.6,60.48,8.4,14.8,8.6,8.7,80,113,0.708,163,255,0.639,50,151,0.331,1.5,1.1,27.8,Jr,09-Jun,15,5.65648,138.358,1.4,2015,25362,all,97.8,1.36111117,134,178,29,78,0.7528,0.3718,28,31,0.9032,18,98.6443,92.4654,3.73184,191.916,9.19569,8.08795,1.10774,9.45451,30.975,8.23919,1.21532,1.925,3.575,5.5,1.225,0.525,0.45,13.9,Wing F,6
Sam Young,Pittsburgh,BE,34,77.4,113.3,26.3,55.2,58.12,6.9,15.4,6.6,16.8,112,152,0.737,194,352,0.551,50,135,0.37,2.7,1.9,31.2,Sr,06-Jun,,4.9538,129.086,2.2,2009,2503,all,,0.43208528,,,,,,,,,,36,96.3118,90.6034,3.94188,203.577,6.61607,4.7308,1.88527,8.14654,31.8529,6.54282,1.60371,1.8824,4.3529,6.2353,1.0294,1,0.7941,19.1176,,6
Sandro Mamukelashvili,Seton Hall,BE,27,87.8,100.6,28.6,48.8,52.54,6.1,18.5,20.6,19,95,133,0.714,126,262,0.481,42,125,0.336,1.7,1.8,34.4,Sr,11-Jun,23,3.92088,117.443,2,2021,50557,all,60.4,0.97752024,100,179,26,83,0.5587,0.3133,22,28,0.7857,54,100.51,94.6273,3.97462,184.236,4.79842,2.7162,2.08222,5.41606,35.5926,4.46907,0.946987,1.8519,5.7037,7.5556,3.2222,1.0741,0.5556,17.5185,Wing F,6
Santi Aldama,Loyola MD,Pat,17,83.8,109,29.4,57.4,59.4,6.1,27.9,15.5,18.2,59,86,0.686,103,176,0.585,32,87,0.368,5.6,1.7,32.7,So,11-Jun,34,3.68485,116.935,2.2,2021,71076,all,87.2,0.70908417,68,95,35,81,0.7158,0.4321,11,11,1,30,93.5855,94.2812,3.83555,138.767,4.99769,2.02288,2.97481,7.71033,35,6.09691,1.61341,1.8235,8.2941,10.1176,2.2941,1,1.7059,21.2353,PF/C,6
Shabazz Muhammad,UCLA,P12,32,69.5,107.1,28.2,48.7,52.82,9.9,8.5,5.8,10.5,128,180,0.711,162,350,0.463,40,106,0.377,0.4,1.3,39.5,Fr,06-Jun,15,4.37267,125.238,2.1,2013,26310,all,99.8,0.52942655,79,124,82,226,0.6371,0.3628,24,26,0.9231,14,103.412,98.5396,2.8948,147.485,1.84634,3.93685,-2.09052,3.7998,30.8438,5.4274,-1.6276,2.7188,2.5,5.2188,0.8438,0.7188,0.125,17.875,Wing F,6
Shane Larkin,Miami FL,ACC,36,90.7,117.2,21.8,56.9,59.97,1.6,10.4,26.1,17.9,87,112,0.777,114,212,0.538,69,170,0.406,0.3,3.4,29.3,So,11-May,0,5.12613,124.61,1.8,2013,20694,all,76.8,2,67,114,47,98,0.5877,0.4796,1,2,0.5,18,94.4082,89.0169,4.64512,239.198,9.1676,6.45891,2.70868,8.54247,36.4167,5.09768,3.44479,0.4722,3.3611,3.8333,4.5556,1.9722,0.1111,14.5,Scoring PG,6
Sindarius Thornwell,South Carolina,SEC,32,71.9,118.2,29.2,51,58.98,8,16.2,19.4,14.2,215,259,0.83,137,291,0.471,58,148,0.392,3.4,3.6,59,Sr,05-Jun,0,5.99432,140.456,2.7,2017,29814,all,94,1.13157895,88,153,49,138,0.5752,0.3551,9,11,0.8182,48,88.3804,82.9766,5.14704,244.238,13.5191,7.66756,5.8515,15.8998,32.9062,10.379,5.52079,2.4062,4.5,6.9062,2.6875,2.0625,0.9375,20.7188,Wing G,6
Skal Labissiere,Kentucky,SEC,36,39,105.5,20.9,51.6,54,7.3,14.6,3.6,16.3,41,62,0.661,98,188,0.521,0,2,0,10.3,0.9,32.6,Fr,11-Jun,1,1.39181,112.689,7.6,2016,42780,all,99.8,0.33336968,37,56,61,132,0.6607,0.4621,26,31,0.8387,28,95.6059,91.4025,2.03132,118.717,5.09141,0.0929794,4.99843,2.10278,15.75,-1.36423,3.46701,0.9722,2.1667,3.1389,0.3056,0.25,1.6389,6.5833,C,6
Skylar Mays,LSU,SEC,31,85.4,120.5,21.7,56.4,62.18,1.6,13.7,17,17.1,129,151,0.854,119,217,0.548,50,127,0.394,0.7,2.9,43.9,Sr,04-Jun,4,5.08419,128.213,1.9,2020,48923,all,73.2,1.42854612,95,167,24,50,0.5689,0.48,11,14,0.7857,50,101.627,98.0528,3.47332,214.974,6.67674,6.00876,0.66798,7.33626,34.4516,5.45986,1.8764,0.4839,4.5161,5,3.2258,1.7419,0.2258,16.6774,Combo G,6
Sviatoslav Mykhailiuk,Kansas,B12,39,86.1,115.1,20.1,55.6,57.16,3.9,8.7,13.4,13.7,45,56,0.804,90,213,0.423,115,259,0.444,0.9,1.9,11.9,Sr,08-Jun,10,4.22489,122.813,2.9,2018,34388,all,52.4,1.64612701,68,140,22,73,0.4857,0.3014,22,26,0.8462,47,105.136,97.7783,3.78343,225.493,6.39989,5.31024,1.08965,5.58532,34.5385,4.26076,1.32457,1.1282,2.7949,3.9231,2.7436,1.1795,0.3077,14.6154,Wing F,6
Terrence Williams,Louisville,BE,37,85.3,108.1,21.3,50.4,51.72,4.5,22.7,27,18.4,68,117,0.581,112,244,0.459,57,148,0.385,2.3,4,29.8,Sr,06-Jun,,3.66838,115.268,2,2009,2178,all,85,2.15118526,,,,,,,,,,11,82.7598,77.2472,5.80053,323.675,10.9981,4.41739,6.58071,11.3982,34.2162,5.35649,6.04175,1.3784,7.1892,8.5676,5,2.3243,0.7838,12.5135,,6
Thomas Robinson,Kansas,B12,39,79.2,106.7,29.4,51.2,54.87,11.1,30.7,13.1,16.8,163,239,0.682,254,503,0.505,7,14,0.5,2.9,2,46.2,Jr,09-Jun,0,4.63034,126.452,3.5,2012,14520,all,94.6,0.69231637,169,262,80,229,0.645,0.3493,70,83,0.8434,5,84.1211,78.9353,5.21431,313.096,6.34106,2.2429,4.09816,7.56676,31.7949,4.77229,2.79446,2.8974,8.9744,11.8718,1.8462,1.0769,0.8718,17.7436,PF/C,6
TJ Leaf,UCLA,P12,35,72.8,128.2,21.5,65.2,65.96,9.1,19.7,13.2,12.4,72,106,0.679,208,323,0.644,27,58,0.466,3.5,1.1,27.8,Fr,10-Jun,22,4.93283,134.409,3.4,2017,44631,all,96.6,1.63465037,143,184,66,139,0.7772,0.4748,56,56,1,18,100.313,96.2975,3.39093,225.006,8.0756,5.82138,2.25422,7.57713,29.9429,6.05746,1.51967,2.2286,5.9714,8.2,2.4286,0.6286,1.1143,16.2571,PF/C,6
Tony Bradley,North Carolina,ACC,37,34.3,123.3,21.4,56.4,58.21,18.2,19,7.4,11.5,61,99,0.616,97,172,0.564,0,0,0,4.6,1,57.6,Fr,11-Jun,5,2.31591,133.074,5,2017,49377,all,95.2,0.92004869,75,100,22,71,0.75,0.3099,19,23,0.8261,28,96.9021,89.8191,1.96324,112.527,8.31686,5.25593,3.06093,6.86932,14.6053,5.13508,1.73424,2.5789,2.5526,5.1316,0.6053,0.2632,0.5789,7.0789,C,6
Tre Mann,Florida,SEC,24,76.2,109.9,25.9,53.6,57.93,2.6,17.1,22.3,19.6,74,89,0.831,88,178,0.494,45,112,0.402,0.6,2.4,30.7,So,05-Jun,1,4.27997,124.102,3,2021,70993,all,96,1.22059082,46,77,47,111,0.5974,0.4234,0,0,,18,98.18,92.484,3.83105,154.151,5.83219,4.25241,1.57978,6.30341,31.9167,4.67312,1.63029,0.6667,4.9583,5.625,3.4583,1.375,0.1667,16.0417,Wing G,6
Tremont Waters,LSU,SEC,33,74.6,107.2,26.5,49.9,54.57,1.1,8.6,34,22.8,104,128,0.813,116,230,0.504,56,171,0.327,0.4,5,31.9,So,11-May,3,3.79484,121.953,2.4,2019,51308,all,91.4,1.684238,76,133,40,97,0.5714,0.4124,4,5,0.8,51,99.0344,94.2504,3.87329,223.92,6.94854,5.09424,1.8543,8.03818,32.4242,4.94913,3.08905,0.303,2.4848,2.7879,5.8182,2.8485,0.1212,15.2727,Pure PG,6
Ty Jerome,Virginia,ACC,37,81.8,119.1,24.1,53.2,55.5,1.8,13,32.6,13.3,67,91,0.736,99,211,0.469,79,198,0.399,0.1,3,22.2,Jr,05-Jun,11,5.33905,133.244,2,2019,45185,all,91.4,3.31159766,44,69,55,142,0.6377,0.3873,0,0,,24,91.6552,87.343,4.91109,224.28,10.6696,7.8318,2.83782,10.2962,33.9459,6.33148,3.96467,0.4595,3.7568,4.2162,5.4595,1.5405,0.027,13.5676,Scoring PG,6
Tyler Ennis,Syracuse,ACC,34,88.7,114.5,22.7,45.3,51.07,2.6,9,32.5,13.8,114,149,0.765,118,275,0.429,30,85,0.353,0.7,3.9,41.4,Fr,02-Jun,11,4.3659,123.151,2.3,2014,32691,all,95.6,3.2413389,68,123,51,153,0.5528,0.3333,2,2,1,18,97.6955,92.6229,4.56203,202.885,6.86227,4.85439,2.00787,7.99607,35.7353,4.48187,3.5142,0.7941,2.5882,3.3824,5.5294,2.1176,0.1765,12.9412,Pure PG,6
Tyler Hansbrough,North Carolina,ACC,34,69.3,124.7,26.5,52.4,61.26,10.7,16.6,5.9,12.2,249,296,0.841,214,411,0.521,9,23,0.391,1.1,2.2,68.2,Sr,09-Jun,,6.15833,143.123,3,2009,895,all,98.4,0.53969452,,,,,,,,,,13,94.7501,88.5631,3.9451,223.742,7.1845,6.45565,0.728855,8.81603,30.2647,7.44251,1.37352,3.0294,5.0882,8.1176,1,1.2353,0.3529,20.7059,,6
Udoka Azubuike,Kansas,B12,30,69.8,114.3,23.5,74.4,68.06,15.2,26.7,7.4,21.4,63,143,0.441,174,234,0.744,0,0,0,10.9,1,61.1,Sr,Jul-00,35,4.21132,128.814,3.4,2020,45190,all,93.6,0.38158753,137,161,37,73,0.8509,0.5068,103,111,0.9279,27,82.59,78.6158,4.72011,213.9,11.5045,3.96495,7.53955,10.9671,27.7419,6.20845,4.75866,3.4516,7,10.4516,0.9355,0.4839,2.5806,13.7419,C,6
Wesley Iwundu,Kansas St.,B12,35,78.1,110.5,22.6,53.2,58.53,4.1,20,22.9,19.2,122,159,0.767,119,229,0.52,32,85,0.376,1.2,1.9,50.6,Sr,07-Jun,25,3.65243,120.605,2.3,2017,29335,all,61.2,1.49379935,88,134,31,93,0.6567,0.3333,12,17,0.7059,33,98.9906,93.1738,3.8789,213.113,6.17514,3.18911,2.98603,6.6081,31.3714,4.37316,2.23494,1.0286,5.2857,6.3143,3.4571,1,0.3429,13.0286,Wing G,6
Xavier Henry,Kansas,B12,36,68.3,113.7,21.7,55.5,59.1,5.2,11.5,9.8,18.2,90,115,0.783,93,189,0.492,69,165,0.418,1.8,3.1,32.5,Fr,06-Jun,1,3.50784,121.52,2.7,2010,10527,all,99,0.76809101,60,90,33,99,0.6667,0.3333,17,17,1,12,94.3044,87.9117,3.68132,187.834,8.26661,5.41597,2.85064,7.97607,27.5,5.49854,2.47754,1.1944,3.1667,4.3611,1.4722,1.5,0.5,13.4167,Wing G,6
Xavier Tillman,Michigan St.,B10,31,80.2,116.6,21.6,57.2,59.29,9.9,23.9,18.3,16.4,82,123,0.667,152,250,0.608,13,50,0.26,6.9,2.1,41,Jr,08-Jun,23,4.49551,125.704,3.3,2020,51753,all,77.8,1.54103775,129,179,23,71,0.7207,0.3239,28,33,0.8485,35,85.6347,80.778,5.18599,259.553,12.8159,4.98184,7.83405,11.468,32.0968,5.71983,5.74821,2.6774,7.6452,10.3226,3.0323,1.1935,2.0968,13.7097,PF/C,6
Zeke Nnaji,Arizona,P12,32,75.8,116.1,24.1,57.8,62.96,11.5,20.4,5.8,16.9,152,200,0.76,174,297,0.586,5,17,0.294,3.3,1.3,63.7,Fr,11-Jun,22,4.43203,127.459,3.1,2020,70422,all,92.2,0.38573715,125,189,49,108,0.6614,0.4537,34,38,0.8947,22,91.3303,87.3467,4.20859,207.473,5.4373,2.73535,2.70195,6.83594,30.5625,4.90534,1.9306,3.0938,5.5312,8.625,0.8438,0.7188,0.875,16.0938,PF/C,6
Ziaire Williams,Stanford,P12,20,50.7,85,25.8,43.1,47.29,2.4,16.4,16.4,23.2,39,49,0.796,53,124,0.427,23,79,0.291,2.2,1.7,24.1,Fr,08-Jun,3,0.987053,95.6424,3.4,2021,72856,all,99.2,0.75862068,26,49,27,75,0.5306,0.36,10,11,0.9091,10,97.9783,92.0665,3.34408,110.371,0.164097,-1.89089,2.05499,-0.296141,27.9,-1.48173,1.18559,0.5,4.05,4.55,2.2,0.85,0.55,10.7,Wing F,6
A.J. Hammons,Purdue,B10,33,57.5,114.7,27.2,60.1,62.32,11.5,24.8,10.5,17.3,90,127,0.709,193,325,0.594,6,11,0.545,10.4,0.7,37.8,Sr,Jul-00,20,3.65811,130.235,3.8,2016,24381,all,85.2,0.56922373,115,141,78,184,0.8156,0.4239,44,49,0.898,46,87.656,83.4762,3.84443,202.705,9.73587,2.90867,6.8272,10.8745,24.6364,6.267,4.60752,2.3333,5.8485,8.1818,1.1212,0.2727,2.5455,14.9697,C,7
Aaron White,Iowa,B10,34,78.1,128.1,23,55.3,63.26,7.7,18.5,10.2,10.3,195,238,0.819,150,269,0.558,21,59,0.356,1.7,2.6,72.6,Sr,09-Jun,30,5.86665,139.52,2,2015,22631,all,66.4,1.17074391,120,165,31,104,0.7273,0.2981,62,70,0.8857,49,93.0969,88.114,4.25912,218.074,10.4434,7.34678,3.09665,11.6205,31.4706,8.41527,3.20525,2.0882,5.2059,7.2941,1.4118,1.3235,0.4706,16.4118,Wing F,7
Ahmad Nivins,Saint Joseph's,A10,32,96.5,119.7,22.9,61.2,66.99,12.5,22.6,6.1,18.3,203,258,0.787,205,334,0.614,0,1,0,4.6,1.3,77,Sr,09-Jun,,5.71878,126.974,2.2,2009,3344,all,73.8,0.36780932,,,,,,,,,,56,95.127,93.3467,4.40826,261.974,5.55748,3.18525,2.37223,6.58919,39.3438,5.69052,0.898667,3.9375,7.875,11.8125,1,0.8125,1.75,19.1562,,7
Alec Brown,Green Bay,Horz,27,73.3,108.8,24.5,55,58.48,7.7,12.6,7.7,17.8,81,107,0.757,109,218,0.5,41,92,0.446,9.7,1.1,34.5,Sr,01-Jul,21,3.00515,116.185,3.1,2014,19005,all,,0.47541275,59,90,50,127,0.6556,0.3937,9,11,0.8182,50,97.5755,97.14,3.43129,153.508,4.03927,0.732852,3.30642,4.41711,30.6667,2.962,1.45511,1.9259,3.4815,5.4074,1.0741,0.5556,2.8148,15.6296,PF/C,7
Alec Peters,Valparaiso,Horz,28,76.3,117.8,29.5,52.7,59.63,8,23.2,15,13.5,167,188,0.888,149,290,0.514,55,149,0.369,1,1.2,42.8,Sr,09-Jun,25,5.31891,130.94,2.6,2017,29744,all,50,0.90140097,79,119,70,171,0.6639,0.4094,7,9,0.7778,54,96.3548,97.4582,3.8043,203.71,4.93177,4.49912,0.432646,7.68101,35.1379,7.27159,0.409418,2.5517,7.5517,10.1034,2.2069,0.7931,0.3793,22.9655,Stretch 4,7
Alex Oriakhi,Missouri,SEC,34,64.1,126.5,19,63.9,67.38,14.1,21.5,2.6,16.5,106,142,0.746,138,216,0.639,0,0,0,6.4,1.3,65.7,Sr,09-Jun,42,4.02882,129.195,3.6,2013,14117,all,96.2,0.25528066,122,181,16,34,0.674,0.4706,47,50,0.94,57,92.6318,89.5615,3.23278,197.703,6.92037,3.97423,2.94614,7.58866,25.8235,5.39417,2.19449,3.1176,5.2941,8.4118,0.3529,0.5882,1.5882,11.2353,C,7
Andrew Goudelock,College of Charleston,SC,37,88,113.6,33.1,54.9,57.5,2.3,9.9,26.4,16.3,110,134,0.821,187,377,0.496,131,322,0.407,0.5,1.5,19.2,Sr,02-Jun,3,5.77155,132.194,2,2011,3120,all,,1.31932084,41,68,146,309,0.6029,0.4725,7,8,0.875,46,104.713,104.361,2.75546,204.986,3.82596,5.92043,-2.09447,6.30415,35.1892,7.66592,-1.36177,0.6757,3.1892,3.8649,4.2432,0.8919,0.1892,23.7027,Scoring PG,7
Andrew Harrison,Kentucky,SEC,39,63.1,111.6,21.8,44.6,53.13,1.7,8.1,26,18.4,126,159,0.792,65,173,0.376,36,94,0.383,0.9,2.5,59.6,So,06-Jun,5,3.05006,120.221,2.8,2015,28730,all,99.2,2.17190735,35,58,30,115,0.6034,0.2609,5,5,1,44,88.0517,83.4197,3.85282,165.034,7.024,4.43846,2.58554,7.08963,25.4872,3.38184,3.70779,0.3333,1.8974,2.2308,3.5641,1.0256,0.2051,9.3333,Scoring PG,7
Andy Rautins,Syracuse,BE,35,81.2,115.1,18.7,60.3,63.19,2,8.8,23.9,25.6,66,81,0.815,32,56,0.571,98,241,0.407,0.8,3.4,27.3,Sr,04-Jun,1,3.64212,116.814,2.7,2010,10094,all,,1.74489297,14,24,16,30,0.5833,0.5333,1,1,1,38,95.4256,89.4601,4.17588,216.229,7.61244,6.0016,1.61084,7.32451,32.4857,4.40021,2.9243,0.5143,2.8571,3.3714,4.8857,1.9714,0.2286,12.1143,Scoring PG,7
Anthony Bennett,UNLV,MWC,34,67.8,112.8,25.7,57.5,60.36,9.9,21.3,8.2,15.3,117,168,0.696,156,271,0.576,36,94,0.383,4.3,1.5,46,Fr,08-Jun,15,3.86174,124.916,3.4,2013,25132,all,99,0.49209348,100,140,56,129,0.7143,0.4341,53,58,0.9138,1,89.4038,85.8106,3.77519,202.924,6.61092,3.58896,3.02196,8.18951,27.2353,5.93445,2.25506,2.3824,5.5882,7.9706,0.9118,0.7059,1.1765,15.7941,Stretch 4,7
Anthony Brown,Stanford,P12,37,87.7,114.1,21.2,52.8,57.3,3.8,18.8,15.2,15.7,116,146,0.795,97,229,0.424,79,179,0.441,0.6,1.3,35.8,Sr,06-Jun,21,4.26404,120.429,2.4,2015,16684,all,87.4,1.30556553,58,96,39,133,0.6042,0.2932,8,9,0.8889,34,100.992,96.2343,3.79438,233.885,5.71511,4.29686,1.41825,6.29308,35.6757,5.2572,1.03588,1.1351,5.7838,6.9189,2.5405,0.7568,0.1892,14.7838,Wing G,7
Armon Johnson,Nevada,WAC,33,86.4,103.9,26.4,50.8,53.24,2.7,7.7,29.8,20.8,79,115,0.687,193,360,0.536,17,70,0.243,0.9,1.4,26.7,Jr,03-Jun,23,3.38115,112.702,2,2010,4048,all,,1.63967181,84,126,109,234,0.6667,0.4658,7,9,0.7778,34,109.698,105.349,2.53685,173.207,0.275797,1.81237,-1.53657,0.913104,34.8182,2.51657,-1.60346,0.7879,2.5455,3.3333,5.5152,0.8485,0.3636,15.6364,Scoring PG,7
Arnett Moultrie,Mississippi St.,SEC,30,79.5,114.9,23.6,56.1,60.96,12.2,21.7,7,17.5,124,159,0.78,172,310,0.555,8,18,0.444,2.1,1.4,48.5,Jr,11-Jun,23,4.98252,125.498,2.5,2012,21025,all,,0.47947232,121,164,51,146,0.7378,0.3493,62,66,0.9394,27,99.1674,95.7605,3.70371,205.304,3.99757,3.29297,0.704601,4.57727,35.7667,4.39764,0.179634,3.6667,6.8,10.4667,1.1667,0.8333,0.7667,16.4,PF/C,7
Arsalan Kazemi,Oregon,P12,35,67.5,118.3,16.4,59.5,62.66,11.5,29,9.2,18.1,102,151,0.675,113,189,0.598,0,1,0,2.4,4.1,79.5,Sr,07-Jun,14,3.36398,117.896,2.6,2013,25005,all,,0.92306656,107,169,6,20,0.6331,0.3,37,38,0.9737,54,82.3058,79.3636,4.60571,271.713,10.4199,3.66367,6.75626,9.97505,29.0286,4.88872,5.08632,2.8,7.2,10,1.3714,2.0286,0.6571,9.3714,PF/C,7
Ben Bentil,Providence,BE,35,84.7,112.2,28.1,51,56.7,8.4,16.7,8,11.4,194,248,0.782,194,375,0.517,52,158,0.329,3.1,1.4,46.5,So,09-Jun,0,5.00019,129.507,3.2,2016,34801,all,81.2,0.59703286,124,192,71,187,0.6458,0.3797,29,34,0.8529,51,98.8119,93.7659,4.13551,234.276,4.8751,3.51748,1.35762,7.37051,34.2286,5.98994,1.38058,2.6857,4.9714,7.6571,1.1429,0.8571,1.0286,21.0857,Stretch 4,7
Bernard James,Florida St.,ACC,35,68.9,106.8,20.2,60.6,60.17,13.6,19.7,3.6,21.7,64,116,0.552,157,259,0.606,0,0,0,9.5,1.6,44.8,Sr,10-Jun,5,2.67737,112.327,2.8,2012,17913,all,14.2,0.21915903,132,195,25,64,0.6769,0.3906,54,56,0.9643,33,87.9861,83.5886,4.09187,222.254,7.70478,1.60206,6.10272,7.09472,27.9714,3.51769,3.57703,3.0571,5.0286,8.0857,0.4571,0.7429,2.3429,10.8,C,7
Branden Dawson,Michigan St.,B10,35,65.7,104.3,23.4,53.5,53.29,11.9,23.5,12.2,17.1,51,104,0.49,182,340,0.535,0,0,0,6.3,2.5,30.6,Sr,06-Jun,22,3.12449,116.128,2.7,2015,23692,all,97,0.88058303,123,164,59,176,0.75,0.3352,44,47,0.9362,56,90.3602,84.0202,4.41156,242.321,8.87752,2.39359,6.48393,7.6927,30.1429,4.04179,3.65091,2.9143,6.1714,9.0857,1.6857,1.2,1.6571,11.8571,PF/C,7
Brandon Boston Jr.,Kentucky,SEC,25,75.9,96.4,21.4,40.7,44.72,4.7,11.1,11.3,12.5,51,65,0.785,73,190,0.384,30,100,0.3,0.5,2.5,22.4,Fr,07-Jun,3,2.05213,104.725,2.6,2021,73723,all,99.4,1.13888883,43,86,30,104,0.5,0.2885,9,10,0.9,51,100.904,94.4215,3.46091,137.55,2.94344,1.98327,0.96017,2.14957,30.68,0.781566,1.368,1.32,3.16,4.48,1.64,1.32,0.16,11.48,Wing G,7
Brice Johnson,North Carolina,ACC,40,70.1,126.8,24.5,61.4,64.89,11.7,28.5,9.7,14.5,144,184,0.783,267,435,0.614,0,0,0,5.5,2.2,42.3,Sr,10-Jun,11,5.25003,140.944,3.8,2016,24417,all,91.2,0.82857146,156,190,111,245,0.8211,0.4531,70,73,0.9589,25,91.501,85.3916,4.23664,291.058,11.3057,6.11101,5.19471,11.905,28.025,8.30994,3.5951,2.875,7.525,10.4,1.45,1.075,1.475,16.95,C,7
Byron Mullens,Ohio St.,B10,33,50.3,106.2,23.2,63.8,62.88,11.6,17.1,3.3,20.9,52,93,0.559,120,187,0.642,0,1,0,6.8,1.5,49.5,Fr,Jul-00,,2.24407,116.434,4.1,2009,50000,all,99.8,0.17644775,,,,,,,,,,24,95.2855,90.4165,2.50107,132.228,2.75191,0.948526,1.80338,3.57823,20.3333,2.14146,1.43677,1.6667,3,4.6667,0.2727,0.4848,1.1212,8.8485,,7
C.J. Wilcox,Washington,P12,32,86.5,119.6,23.1,55.6,59.77,2.3,10.6,15.4,12.2,103,118,0.873,107,205,0.522,90,230,0.391,2.8,1.7,27.1,Sr,05-Jun,23,4.9257,128.704,2.7,2014,15155,all,78,1.49997033,56,83,51,121,0.6747,0.4215,11,12,0.9167,28,108.415,104.768,2.99175,183.651,6.08701,5.60009,0.486916,7.91906,34.875,7.20242,0.716637,0.6875,3.0312,3.7188,2.5312,1,1,18.3438,Wing G,7
Cady Lalanne,Massachusetts,A10,32,72,101.5,21.6,55.8,58.19,13.5,23.4,2.4,23.1,91,143,0.636,135,232,0.582,3,18,0.167,6.5,1.2,57.2,Sr,09-Jun,25,2.19988,107.411,3.7,2015,20635,all,64.2,0.125,119,177,16,55,0.6723,0.2909,18,19,0.9474,55,97.8142,95.4653,3.19238,200.087,1.05226,-0.665003,1.71726,1.95547,29.0312,1.43054,0.524922,3.4375,6.0625,9.5,0.3125,0.5938,1.9062,11.5625,C,7
